Group	ROI	12C	13C	14N_12C	15N_12C	31P	32S	34S	SE	Ratio_15N_12Cx14N_12C	filename	sample	layer	atom % N15	notes	N_source	light	incubation_time_hr	cell_type	cell_type_other	mu_d	gen_d	median_mu_d	median_gen_d
green	0	235635	2268	1892986	1171309	2103	96360	4070	2188346	0.38224420298959466	GB21_L2_NH4_light_chain1_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis triplet	Picocystis	0.35967212667771237	1.9271640173024762	0.36623848378010293	1.8926115393600336
red	0	63265	663	812667	594256	308	28497	1173	1308710	0.42237990280918003	GB21_L2_NH4_light_chain1_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.4638687729575345	1.4942742882660058	0.36623848378010293	1.8926115393600336
red	1	58986	585	823721	556339	541	29044	1227	1194064	0.40312667565178323	GB21_L2_NH4_light_chain1_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.4084743198582923	1.696917399361633	0.36623848378010293	1.8926115393600336
blue	0	4141	47	90032	15023	13	900	39	76308	0.1430012850411689	GB21_L2_NH4_light_chain1_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Other	Other	0.08239232192208831	8.41276425266177	0.36623848378010293	1.8926115393600336
red	0	557095	5777	2475666	519839	11440	254273	11333	3095249	0.1735396869643015	GB21_L2_NH4_light_chain10A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.10474827032545135	6.617266121973634	0.36623848378010293	1.8926115393600336
red	1	603589	6160	5020590	115747	5542	420058	18467	4033191	0.02253493102185468	GB21_L2_NH4_light_chain10A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.009702616658496714	71.43920088329439	0.36623848378010293	1.8926115393600336
red	2	445255	4617	3302816	80334	4131	242012	10459	3553286	0.023745326101414364	GB21_L2_NH4_light_chain10A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.01033718238834502	67.05378259954625	0.36623848378010293	1.8926115393600336
red	3	185683	1965	1279902	27623	2413	101170	4401	988830	0.02112617349572666	GB21_L2_NH4_light_chain10A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.008966079353698258	77.3077231659835	0.36623848378010293	1.8926115393600336
red	4	300615	3221	2723284	77248	2666	130060	5731	2717617	0.027583330595758234	GB21_L2_NH4_light_chain10A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.012360024893820938	56.079756029169936	0.36623848378010293	1.8926115393600336
red	0	20046	184	317587	199064	132	9599	393	531856	0.3852968444849618	GB21_L2_NH4_light_chain2_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.36623848378010293	1.8926115393600336	0.36623848378010293	1.8926115393600336
red	1	11134	111	170144	76483	83	10067	441	244791	0.3101160862354892	GB21_L2_NH4_light_chain2_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.24022214116429322	2.8854425208286134	0.36623848378010293	1.8926115393600336
red	2	11949	129	215916	114365	93	6453	280	323980	0.3462657555233271	GB21_L2_NH4_light_chain2_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.29301901085479426	2.3655365518363407	0.36623848378010293	1.8926115393600336
red	3	17294	157	255915	184637	150	9106	348	454423	0.41910376073653055	GB21_L2_NH4_light_chain2_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.4535335332897407	1.5283261979156169	0.36623848378010293	1.8926115393600336
red	4	24832	245	334596	270464	152	9582	420	776311	0.4470036029484679	GB21_L2_NH4_light_chain2_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.5592693847062062	1.239379804285313	0.36623848378010293	1.8926115393600336
red	0	47314	547	774037	264630	480	24498	1015	1116460	0.254778480494711	GB21_L2_NH4_light_chain2_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.17628487665579365	3.9319718952032114	0.36623848378010293	1.8926115393600336
green	0	48270	541	214378	151490	388	14955	655	2174301	0.414056435654389	GB21_L2_NH4_light_chain2_3_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis triplet	Picocystis	0.43840265440112774	1.5810743242574725	0.36623848378010293	1.8926115393600336
red	0	23866	233	72312	16118	293	4929	219	288095	0.1822684609295488	GB21_L2_NH4_light_chain2_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.11152366510937087	6.215247498189539	0.36623848378010293	1.8926115393600336
red	1	7606	76	36298	22752	63	3351	140	267982	0.3853005927180356	GB21_L2_NH4_light_chain2_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.36624665333372164	1.8925693224788431	0.36623848378010293	1.8926115393600336
red	2	7615	88	45090	28682	93	2666	131	393602	0.3887924957978637	GB21_L2_NH4_light_chain2_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.3739759016336768	1.8534541330925343	0.36623848378010293	1.8926115393600336
red	3	5502	54	32769	19024	41	2560	115	287067	0.3673083235186222	GB21_L2_NH4_light_chain2_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.3298183137164363	2.101603069730942	0.36623848378010293	1.8926115393600336
green	0	34035	363	392786	227519	290	17779	784	1000840	0.36678569413433715	GB21_L2_NH4_light_chain2_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis triplet	Picocystis	0.32883557904334537	2.107883771508126	0.36623848378010293	1.8926115393600336
red	0	9235	89	84494	50362	72	5265	233	511693	0.37345019873049773	GB21_L2_NH4_light_chain2_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.34166638832197394	2.0287251080335964	0.36623848378010293	1.8926115393600336
green	0	56407	589	571286	569036	389	38009	1515	1804153	0.49901343655563957	GB21_L2_NH4_light_chain2_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis triplet	Picocystis	1.555207278228396	0.44569440373860597	0.36623848378010293	1.8926115393600336
green	0	2596165	27249	4227955	346762	48529	630738	28328	4267365	0.07579966148725703	GB21_L2_NH4_light_chain5A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis triplet	Picocystis	0.039273907443365196	17.649050621191584	0.36623848378010293	1.8926115393600336
red	0	952107	9821	1447035	52895	17076	200178	9101	1727768	0.03526497903235484	GB21_L2_NH4_light_chain5A_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.016458518531299416	42.11479783200272	0.36623848378010293	1.8926115393600336
red	0	182894	1866	961479	40447	2716	72033	3223	910029	0.040369248826759664	GB21_L2_NH4_light_chain5A_6_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.019219504403032963	36.0647790923559	0.36623848378010293	1.8926115393600336
red	1	282330	2895	594561	54924	3347	76242	3454	996626	0.08456546340562138	GB21_L2_NH4_light_chain5A_6_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	NH4	light	96	Picocystis	Picocystis	0.04449410533663493	15.578404719360242	0.36623848378010293	1.8926115393600336
green	0	5201962	55622	1541062	5767	891	127357	5628	7601058	0.003728272485193903	GB21_L2-1_CN_light_A_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis triplet	Picocystis	4.4463864583296684e-5	15588.999900389525	1.0528277143162448e-4	1522.3766350874562
red	0	6094963	65512	6357719	57959	73210	1285868	57471	8788745	0.009033963362874509	GB21_L2-1_CN_light_B_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.002731629080715128	253.74864598325428	1.0528277143162448e-4	1522.3766350874562
blue	0	63948	650	4484	23	12	586	23	162924	0.005103172842245396	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	7.380397616526566e-4	939.1732215183291	1.0528277143162448e-4	1522.3766350874562
blue	1	157593	1478	5464	16	33	894	45	420477	0.00291970802919708	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	2	414519	3989	21150	92	24	2473	105	1208074	0.004331042274738725	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	3.482974872518546e-4	1990.1010082760924	1.0528277143162448e-4	1522.3766350874562
blue	3	187489	1743	13074	50	26	1129	66	536307	0.0038098140810728437	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	8.55443307244702e-5	8102.7833719630535	1.0528277143162448e-4	1522.3766350874562
blue	4	131768	1318	6932	24	7	596	18	427625	0.0034502587694077054	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	5	83018	830	3616	10	10	712	28	265611	0.0027578599007170436	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	6	63759	577	1972	9	10	459	16	187234	0.004543160020191822	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	4.5530597657926215e-4	1522.3766350874562	1.0528277143162448e-4	1522.3766350874562
blue	7	149297	1511	17928	75	31	1382	58	398898	0.004165972337943676	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	2.6505520722200544e-4	2615.104935400789	1.0528277143162448e-4	1522.3766350874562
blue	8	67211	641	5552	21	18	965	41	227180	0.0037681679526287456	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	6.456226477138443e-5	10736.103868325961	1.0528277143162448e-4	1522.3766350874562
blue	9	281693	2875	53810	204	45	11593	519	886619	0.0037767986077683565	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	6.891039886765518e-5	10058.67317487392	1.0528277143162448e-4	1522.3766350874562
blue	10	67977	736	4470	11	9	585	21	360123	0.002454809194376255	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	11	36160	387	1976	8	3	267	8	274708	0.004032258064516129	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.9764542921163323e-4	3507.023579167837	1.0528277143162448e-4	1522.3766350874562
blue	12	38309	396	2987	11	5	152	6	218614	0.003669112741827885	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.4663548446923442e-5	47270.08493673129	1.0528277143162448e-4	1522.3766350874562
blue	13	107102	1056	12164	47	21	1574	73	514986	0.0038489886168208993	GB21_L2-1_CN_light_C_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.0528277143162448e-4	6583.671489025222	1.0528277143162448e-4	1522.3766350874562
red	0	3037300	32022	4376951	48799	29472	1208162	53872	6720731	0.011026153759249844	GB21_L2-1_CN_light_chain1_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.0037481165080303106	184.9321329993032	1.0528277143162448e-4	1522.3766350874562
red	0	4122658	43529	2424213	21785	15409	329965	14645	7165883	0.00890638504201557	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.00266667461416651	259.92941803910105	1.0528277143162448e-4	1522.3766350874562
blue	0	213981	2243	21629	84	39	2674	123	364932	0.0038686501174411644	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.1518998201516455e-4	6017.425894455767	1.0528277143162448e-4	1522.3766350874562
blue	1	236376	2495	21775	79	45	3404	149	422741	0.0036148988743479452	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	2	269019	2863	12219	38	44	3258	122	362635	0.003100269233907155	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	3	188999	2083	2930	9	31	1564	79	202331	0.003062266076896904	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	4	189327	2074	5806	26	33	2184	91	227287	0.004458161865569273	GB21_L2-1_CN_light_chain1_2.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	4.124208765745204e-4	1680.6791797667408	1.0528277143162448e-4	1522.3766350874562
red	0	1123367	11456	46234	201	68	3320	139	3092602	0.004328631420264887	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	3.4708153022386493e-4	1997.073079955798	1.0528277143162448e-4	1522.3766350874562
blue	0	43133	434	44618	163	20	2003	88	186999	0.0036399365802460867	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	1	84137	809	3025	13	23	693	37	179132	0.004279131007241606	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	3.221164300402737e-4	2151.852919993191	1.0528277143162448e-4	1522.3766350874562
blue	2	74087	688	1629	6	6	270	10	158327	0.003669724770642202	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.4971825247436287e-5	46296.77204378517	1.0528277143162448e-4	1522.3766350874562
blue	3	55661	570	1022	4	3	148	5	116677	0.003898635477582846	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.3030002611847852e-4	5319.624264155435	1.0528277143162448e-4	1522.3766350874562
blue	4	135117	1386	4554	12	16	446	28	374234	0.002628120893561104	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	5	154101	1531	3646	11	9	813	34	379764	0.0030079299972655183	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	6	127026	1403	6701	22	21	1159	61	360408	0.003272348653874758	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	7	60361	621	1660	10	3	176	10	133209	0.005988023952095809	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0.0011854275001004226	584.7233850245805	1.0528277143162448e-4	1522.3766350874562
blue	8	40876	429	2755	8	1	170	10	142328	0.002895403546869345	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
blue	9	38789	401	770	3	3	100	7	77678	0.0038809831824062097	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	1.2140467609821904e-4	5709.394422329944	1.0528277143162448e-4	1522.3766350874562
blue	10	95626	1006	5843	17	17	437	21	225703	0.002901023890784983	GB21_L2-1_CN_light_D_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Other	Other	0	0	1.0528277143162448e-4	1522.3766350874562
red	0	83664	942	51109	512	623	9201	308	5763574	0.009918444044090584	GB21_L2-1_CN_light_E_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.0031824129812804466	217.8055408387182	1.0528277143162448e-4	1522.3766350874562
red	1	250821	2776	138423	1533	1279	18716	716	5087349	0.010953442510503302	GB21_L2-1_CN_light_E_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.003710943843429837	186.78460515837517	1.0528277143162448e-4	1522.3766350874562
red	2	73796	849	27580	471	336	4080	141	3601678	0.016790845246158783	GB21_L2-1_CN_light_E_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.0067129693421907445	103.25493015490818	1.0528277143162448e-4	1522.3766350874562
red	3	145662	1534	121759	1161	2049	16158	611	4106490	0.00944516758867556	GB21_L2-1_CN_light_E_1.im_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	CN	light	96	Picocystis	Picocystis	0.002941102084716249	235.67600191845045	1.0528277143162448e-4	1522.3766350874562
red	0	2023714	21101	180874	788	1033	14389	604	4251375	0.004337726106725677	GB21_L2-2_TMA_light_A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	3.516686268739479e-4	1971.023650080668	3.175222214200352e-4	2192.2650117837684
red	1	1662964	17130	92452	371	240	3602	166	3559869	0.003996854227939196	GB21_L2-2_TMA_light_A_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	1.7980022980574145e-4	3855.096188190809	3.175222214200352e-4	2192.2650117837684
red	0	1924183	19937	475614	1838	21115	234499	10695	2609950	0.003849601635347637	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	1.0559165869143466e-4	6564.41227602547	3.175222214200352e-4	2192.2650117837684
red	1	699744	7004	570995	2785	2298	74438	3232	2540462	0.004853776708843111	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	6.120875929240401e-4	1132.4313522655648	3.175222214200352e-4	2192.2650117837684
red	2	775865	7800	1315615	5791	2702	95666	4133	4126004	0.004382453235417427	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	3.742289210461982e-4	1852.2009967112535	3.175222214200352e-4	2192.2650117837684
red	3	119709	1211	117965	501	241	18432	761	567983	0.004229061502878463	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.968668495457789e-4	2334.8756576239316	3.175222214200352e-4	2192.2650117837684
red	4	290044	2995	290308	1692	519	29942	1360	1362477	0.005794520547945206	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	0.0010875222235103609	637.3636929667227	3.175222214200352e-4	2192.2650117837684
red	5	149141	1601	151018	559	42	3370	168	623192	0.0036878946014236988	GB21_L2-2_TMA_light_B_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.4124079441947132e-5	28732.585723237826	3.175222214200352e-4	2192.2650117837684
red	0	460372	4795	328964	1611	4094	62060	2756	1063590	0.004873326779097028	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	6.219586447953418e-4	1114.4586321941524	3.175222214200352e-4	2192.2650117837684
red	1	357931	3720	142420	704	1329	17006	734	1211581	0.004918811659819457	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	6.449259845429457e-4	1074.7701242820501	3.175222214200352e-4	2192.2650117837684
red	2	169292	1748	106338	449	742	12981	571	690790	0.004204631649919934	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.8454802991929466e-4	2435.9584593031277	3.175222214200352e-4	2192.2650117837684
red	3	610480	6243	298762	1258	2495	59512	2647	1742950	0.004193053796413573	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.787100778809774e-4	2486.9828383312083	3.175222214200352e-4	2192.2650117837684
red	4	242242	2457	92969	513	808	20884	913	626370	0.005487687469245417	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	9.323550509167803e-4	743.4369341147205	3.175222214200352e-4	2192.2650117837684
red	5	73610	751	47597	178	272	11571	486	449535	0.0037257980115122974	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	4.321733603078039e-5	16038.63736687217	3.175222214200352e-4	2192.2650117837684
red	6	552219	5782	208541	852	1181	36699	1655	1357097	0.004068903927065375	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.16118009862845e-4	3207.2624627620685	3.175222214200352e-4	2192.2650117837684
red	7	278074	2845	96225	517	463	15734	695	856277	0.005344111140972897	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	8.597807763499662e-4	806.1906007047148	3.175222214200352e-4	2192.2650117837684
red	8	778347	8051	239192	1234	1154	25949	1204	2449508	0.005132556379093775	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	7.528834662217779e-4	920.656664222407	3.175222214200352e-4	2192.2650117837684
red	9	132634	1257	37321	215	221	5551	271	513015	0.005727834612105712	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	0.0010537905876515255	657.7655832974282	3.175222214200352e-4	2192.2650117837684
red	10	275779	2817	112886	542	577	6239	301	757109	0.004778361603836795	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	5.740133035263788e-4	1207.5454981647333	3.175222214200352e-4	2192.2650117837684
red	11	149113	1484	101794	427	319	17752	748	1074389	0.004177223858111347	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.707282990240262e-4	2560.30560181088	3.175222214200352e-4	2192.2650117837684
red	12	297568	3107	108554	470	443	9853	433	797915	0.004310977399471676	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	3.3817759329429146e-4	2049.654365943605	3.175222214200352e-4	2192.2650117837684
red	13	210357	2119	137415	638	280	17078	771	1149956	0.0046214135150992736	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	4.947946206971417e-4	1400.8785697454318	3.175222214200352e-4	2192.2650117837684
red	14	1799230	18571	273291	1076	168	6091	283	5401138	0.0039217544383982035	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	1.4195061870502892e-4	4883.016269201995	3.175222214200352e-4	2192.2650117837684
red	15	274543	2746	267991	1046	59	2479	107	1640792	0.0038879410638685387	GB21_L2-2_TMA_light_C_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	1.2491085607610122e-4	5549.134817694703	3.175222214200352e-4	2192.2650117837684
red	0	283004	2798	725977	2967	187	22450	1044	4296827	0.004070271516056103	GB21_L2-2_TMA_light_chain1_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	2.1680741555206684e-4	3197.063987848166	3.175222214200352e-4	2192.2650117837684
red	0	787119	8005	493411	1942	3824	28843	1300	3329149	0.003920436537176519	GB21_L2-2_TMA_light_chain1_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	TMA	light	96	Picocystis	Picocystis	1.41286459631904e-4	4905.970341148142	3.175222214200352e-4	2192.2650117837684
red	0	900925	9116	2383366	46720	8267	227106	9778	2221473	0.019225657034360102	GB21_L3_gly_light_chain_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.007975862831377826	86.90560447366727	0.006207207772830909	111.66811325276825
red	1	713287	7413	1929669	34526	8491	160118	7207	1608508	0.01757768449670221	GB21_L3_gly_light_chain_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.007120391557044719	97.34677861558956	0.006207207772830909	111.66811325276825
red	2	476849	4737	2843649	40458	4958	146153	6445	2015628	0.014027912279260096	GB21_L3_gly_light_chain_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.005287570082154732	131.08992784781807	0.006207207772830909	111.66811325276825
